Date,IN,OUT,street,value,day,month,week,tavg,tmin,tmax,prcp,bank_holiday,days_countdown
2015-10-21,3419.0,2729.0,Capel_Street,6148.0,Wednesday,October,43,13.4,8.5,15.3,0.2,False,65
2015-10-21,20743.0,21044.0,Henry_Street,41787.0,Wednesday,October,43,13.4,8.5,15.3,0.2,False,65
2015-10-21,3977.0,758.0,Mary_Street,4735.0,Wednesday,October,43,13.4,8.5,15.3,0.2,False,65
2015-10-21,7592.0,8193.0,O_Connell_St,15785.0,Wednesday,October,43,13.4,8.5,15.3,0.2,False,65
2015-10-22,3726.0,2950.0,Capel_Street,6676.0,Thursday,October,43,11.2,9.6,14.8,0.0,False,64
2015-10-22,22924.0,23683.0,Henry_Street,46607.0,Thursday,October,43,11.2,9.6,14.8,0.0,False,64
2015-10-22,4739.0,1550.0,Mary_Street,6289.0,Thursday,October,43,11.2,9.6,14.8,0.0,False,64
2015-10-22,8798.0,9670.0,O_Connell_St,18468.0,Thursday,October,43,11.2,9.6,14.8,0.0,False,64
2015-10-23,3546.0,3018.0,Capel_Street,6564.0,Friday,October,43,12.0,8.8,14.5,6.2,False,63
2015-10-23,21161.0,23540.0,Henry_Street,44701.0,Friday,October,43,12.0,8.8,14.5,6.2,False,63
2015-10-23,4680.0,1448.0,Mary_Street,6128.0,Friday,October,43,12.0,8.8,14.5,6.2,False,63
2015-10-23,10245.0,10912.0,O_Connell_St,21157.0,Friday,October,43,12.0,8.8,14.5,6.2,False,63
2015-10-24,3248.0,2886.0,Capel_Street,6134.0,Saturday,October,43,9.2,7.3,11.8,0.0,False,62
2015-10-24,21768.0,22482.0,Henry_Street,44250.0,Saturday,October,43,9.2,7.3,11.8,0.0,False,62
2015-10-24,5036.0,1974.0,Mary_Street,7010.0,Saturday,October,43,9.2,7.3,11.8,0.0,False,62
2015-10-24,6884.0,8642.0,O_Connell_St,15526.0,Saturday,October,43,9.2,7.3,11.8,0.0,False,62
2015-10-25,2652.0,2780.0,Capel_Street,5432.0,Sunday,October,43,9.1,4.3,13.3,0.0,False,61
2015-10-25,16816.0,19193.0,Henry_Street,36009.0,Sunday,October,43,9.1,4.3,13.3,0.0,False,61
2015-10-25,4225.0,1842.0,Mary_Street,6067.0,Sunday,October,43,9.1,4.3,13.3,0.0,False,61
2015-10-25,7389.0,7336.0,O_Connell_St,14725.0,Sunday,October,43,9.1,4.3,13.3,0.0,False,61
2015-10-26,2110.0,2016.0,Capel_Street,4126.0,Monday,October,44,11.9,8.1,14.0,5.3,True,60
2015-10-26,12688.0,14174.0,Henry_Street,26862.0,Monday,October,44,11.9,8.1,14.0,5.3,True,60
2015-10-26,2996.0,708.0,Mary_Street,3704.0,Monday,October,44,11.9,8.1,14.0,5.3,True,60
2015-10-26,4700.0,3856.0,O_Connell_St,8556.0,Monday,October,44,11.9,8.1,14.0,5.3,True,60
2015-10-27,3054.0,2666.0,Capel_Street,5720.0,Tuesday,October,44,12.0,11.9,12.9,6.4,False,59
2015-10-27,19295.0,20794.0,Henry_Street,40089.0,Tuesday,October,44,12.0,11.9,12.9,6.4,False,59
2015-10-27,3679.0,872.0,Mary_Street,4551.0,Tuesday,October,44,12.0,11.9,12.9,6.4,False,59
2015-10-27,5217.0,4887.0,O_Connell_St,10104.0,Tuesday,October,44,12.0,11.9,12.9,6.4,False,59
2015-10-28,3327.0,3072.0,Capel_Street,6399.0,Wednesday,October,44,10.9,6.2,14.5,4.2,False,58
2015-10-28,22888.0,25417.0,Henry_Street,48305.0,Wednesday,October,44,10.9,6.2,14.5,4.2,False,58
2015-10-28,5025.0,1709.0,Mary_Street,6734.0,Wednesday,October,44,10.9,6.2,14.5,4.2,False,58
2015-10-28,9022.0,9414.0,O_Connell_St,18436.0,Wednesday,October,44,10.9,6.2,14.5,4.2,False,58
2015-10-29,3861.0,3490.0,Capel_Street,7351.0,Thursday,October,44,11.2,7.7,14.3,1.9,False,57
2015-10-29,23083.0,24889.0,Henry_Street,47972.0,Thursday,October,44,11.2,7.7,14.3,1.9,False,57
2015-10-29,5550.0,2429.0,Mary_Street,7979.0,Thursday,October,44,11.2,7.7,14.3,1.9,False,57
2015-10-29,10022.0,11102.0,O_Connell_St,21124.0,Thursday,October,44,11.2,7.7,14.3,1.9,False,57
2015-10-30,3569.0,3532.0,Capel_Street,7101.0,Friday,October,44,12.4,8.9,16.5,1.3,False,56
2015-10-30,22646.0,25036.0,Henry_Street,47682.0,Friday,October,44,12.4,8.9,16.5,1.3,False,56
2015-10-30,4959.0,1752.0,Mary_Street,6711.0,Friday,October,44,12.4,8.9,16.5,1.3,False,56
2015-10-30,10331.0,10289.0,O_Connell_St,20620.0,Friday,October,44,12.4,8.9,16.5,1.3,False,56
2015-10-31,3430.0,3225.0,Capel_Street,6655.0,Saturday,October,44,13.9,10.7,16.4,0.0,False,55
2015-10-31,21116.0,22918.0,Henry_Street,44034.0,Saturday,October,44,13.9,10.7,16.4,0.0,False,55
2015-10-31,4927.0,1667.0,Mary_Street,6594.0,Saturday,October,44,13.9,10.7,16.4,0.0,False,55
2015-10-31,8059.0,10386.0,O_Connell_St,18445.0,Saturday,October,44,13.9,10.7,16.4,0.0,False,55
2015-01-11,2688.0,2558.0,Capel_Street,5246.0,Sunday,January,2,5.1,1.8,9.9,2.8,False,348
2015-01-11,15471.0,16809.0,Henry_Street,32280.0,Sunday,January,2,5.1,1.8,9.9,2.8,False,348
2015-01-11,3512.0,1737.0,Mary_Street,5249.0,Sunday,January,2,5.1,1.8,9.9,2.8,False,348
2015-01-11,6356.0,6660.0,O_Connell_St,13016.0,Sunday,January,2,5.1,1.8,9.9,2.8,False,348
2015-02-11,3598.0,2610.0,Capel_Street,6208.0,Wednesday,February,7,4.1,0.8,6.1,0.0,False,317
2015-02-11,19359.0,22710.0,Henry_Street,42069.0,Wednesday,February,7,4.1,0.8,6.1,0.0,False,317
2015-02-11,3886.0,1441.0,Mary_Street,5327.0,Wednesday,February,7,4.1,0.8,6.1,0.0,False,317
2015-02-11,7677.0,8846.0,O_Connell_St,16523.0,Wednesday,February,7,4.1,0.8,6.1,0.0,False,317
2015-03-11,3251.0,2956.0,Capel_Street,6207.0,Wednesday,March,11,6.9,1.6,12.7,2.5,False,289
2015-03-11,19962.0,22712.0,Henry_Street,42674.0,Wednesday,March,11,6.9,1.6,12.7,2.5,False,289
2015-03-11,4052.0,1440.0,Mary_Street,5492.0,Wednesday,March,11,6.9,1.6,12.7,2.5,False,289
2015-03-11,8194.0,8797.0,O_Connell_St,16991.0,Wednesday,March,11,6.9,1.6,12.7,2.5,False,289
2015-04-11,3243.0,3140.0,Capel_Street,6383.0,Saturday,April,15,6.6,2.7,11.5,5.9,False,258
2015-04-11,20136.0,21669.0,Henry_Street,41805.0,Saturday,April,15,6.6,2.7,11.5,5.9,False,258
2015-04-11,4054.0,1322.0,Mary_Street,5376.0,Saturday,April,15,6.6,2.7,11.5,5.9,False,258
2015-04-11,8602.0,10360.0,O_Connell_St,18962.0,Saturday,April,15,6.6,2.7,11.5,5.9,False,258
2015-05-11,3285.0,3155.0,Capel_Street,6440.0,Monday,May,20,12.6,10.8,17.3,0.2,False,228
2015-05-11,20796.0,23216.0,Henry_Street,44012.0,Monday,May,20,12.6,10.8,17.3,0.2,False,228
2015-05-11,4229.0,1117.0,Mary_Street,5346.0,Monday,May,20,12.6,10.8,17.3,0.2,False,228
2015-05-11,9009.0,9327.0,O_Connell_St,18336.0,Monday,May,20,12.6,10.8,17.3,0.2,False,228
2015-06-11,3557.0,3000.0,Capel_Street,6557.0,Thursday,June,24,11.8,7.4,16.3,0.0,False,197
2015-06-11,22782.0,23740.0,Henry_Street,46522.0,Thursday,June,24,11.8,7.4,16.3,0.0,False,197
2015-06-11,4839.0,1263.0,Mary_Street,6102.0,Thursday,June,24,11.8,7.4,16.3,0.0,False,197
2015-06-11,10196.0,10624.0,O_Connell_St,20820.0,Thursday,June,24,11.8,7.4,16.3,0.0,False,197
2015-07-11,3330.0,3157.0,Capel_Street,6487.0,Saturday,July,28,15.0,11.0,18.0,1.5,False,167
2015-07-11,20324.0,20795.0,Henry_Street,41119.0,Saturday,July,28,15.0,11.0,18.0,1.5,False,167
2015-07-11,4564.0,1227.0,Mary_Street,5791.0,Saturday,July,28,15.0,11.0,18.0,1.5,False,167
2015-07-11,7525.0,8358.0,O_Connell_St,15883.0,Saturday,July,28,15.0,11.0,18.0,1.5,False,167
2015-08-11,2066.0,2059.0,Capel_Street,4125.0,Tuesday,August,33,13.6,10.7,18.8,0.0,False,136
2015-08-11,10811.0,10693.0,Henry_Street,21504.0,Tuesday,August,33,13.6,10.7,18.8,0.0,False,136
2015-08-11,2384.0,506.0,Mary_Street,2890.0,Tuesday,August,33,13.6,10.7,18.8,0.0,False,136
2015-08-11,4726.0,4298.0,O_Connell_St,9024.0,Tuesday,August,33,13.6,10.7,18.8,0.0,False,136
2015-09-11,3173.0,2366.0,Capel_Street,5539.0,Friday,September,37,14.0,12.0,16.8,11.8,False,105
2015-09-11,19658.0,19029.0,Henry_Street,38687.0,Friday,September,37,14.0,12.0,16.8,11.8,False,105
2015-09-11,3892.0,584.0,Mary_Street,4476.0,Friday,September,37,14.0,12.0,16.8,11.8,False,105
2015-09-11,7512.0,7152.0,O_Connell_St,14664.0,Friday,September,37,14.0,12.0,16.8,11.8,False,105
2015-10-11,3588.0,2864.0,Capel_Street,6452.0,Sunday,October,41,10.2,9.0,15.2,0.0,False,75
2015-10-11,19044.0,18659.0,Henry_Street,37703.0,Sunday,October,41,10.2,9.0,15.2,0.0,False,75
2015-10-11,4084.0,528.0,Mary_Street,4612.0,Sunday,October,41,10.2,9.0,15.2,0.0,False,75
2015-10-11,8247.0,9071.0,O_Connell_St,17318.0,Sunday,October,41,10.2,9.0,15.2,0.0,False,75
2015-11-11,3430.0,2530.0,Capel_Street,5960.0,Wednesday,November,46,12.5,11.8,15.6,0.5,False,44
2015-11-11,19148.0,19078.0,Henry_Street,38226.0,Wednesday,November,46,12.5,11.8,15.6,0.5,False,44
2015-11-11,3827.0,769.0,Mary_Street,4596.0,Wednesday,November,46,12.5,11.8,15.6,0.5,False,44
2015-11-11,7509.0,7588.0,O_Connell_St,15097.0,Wednesday,November,46,12.5,11.8,15.6,0.5,False,44
2015-12-11,3759.0,2597.0,Capel_Street,6356.0,Friday,December,50,5.1,3.6,7.2,21.5,False,14
2015-12-11,19755.0,21601.0,Henry_Street,41356.0,Friday,December,50,5.1,3.6,7.2,21.5,False,14
2015-12-11,2560.0,716.0,Mary_Street,3276.0,Friday,December,50,5.1,3.6,7.2,21.5,False,14
2015-12-11,8226.0,8569.0,O_Connell_St,16795.0,Friday,December,50,5.1,3.6,7.2,21.5,False,14
2015-11-13,2941.0,2345.0,Capel_Street,5286.0,Friday,November,46,5.2,3.1,8.1,2.1,False,42
2015-11-13,22355.0,21804.0,Henry_Street,44159.0,Friday,November,46,5.2,3.1,8.1,2.1,False,42
2015-11-13,3957.0,1308.0,Mary_Street,5265.0,Friday,November,46,5.2,3.1,8.1,2.1,False,42
2015-11-13,8771.0,9462.0,O_Connell_St,18233.0,Friday,November,46,5.2,3.1,8.1,2.1,False,42
2015-11-14,2746.0,2707.0,Capel_Street,5453.0,Saturday,November,46,9.2,3.2,15.2,16.1,False,41
2015-11-14,16761.0,17878.0,Henry_Street,34639.0,Saturday,November,46,9.2,3.2,15.2,16.1,False,41
2015-11-14,3841.0,827.0,Mary_Street,4668.0,Saturday,November,46,9.2,3.2,15.2,16.1,False,41
2015-11-14,5357.0,5012.0,O_Connell_St,10369.0,Saturday,November,46,9.2,3.2,15.2,16.1,False,41
2015-11-15,2886.0,2431.0,Capel_Street,5317.0,Sunday,November,46,14.5,6.7,16.4,0.8,False,40
2015-11-15,16973.0,17694.0,Henry_Street,34667.0,Sunday,November,46,14.5,6.7,16.4,0.8,False,40
2015-11-15,4347.0,739.0,Mary_Street,5086.0,Sunday,November,46,14.5,6.7,16.4,0.8,False,40
2015-11-15,5756.0,5765.0,O_Connell_St,11521.0,Sunday,November,46,14.5,6.7,16.4,0.8,False,40
2015-11-16,2907.0,2730.0,Capel_Street,5637.0,Monday,November,47,7.7,5.7,9.1,0.0,False,39
2015-11-16,20142.0,19336.0,Henry_Street,39478.0,Monday,November,47,7.7,5.7,9.1,0.0,False,39
2015-11-16,4375.0,1284.0,Mary_Street,5659.0,Monday,November,47,7.7,5.7,9.1,0.0,False,39
2015-11-16,8436.0,8939.0,O_Connell_St,17375.0,Monday,November,47,7.7,5.7,9.1,0.0,False,39
2015-11-17,2899.0,2539.0,Capel_Street,5438.0,Tuesday,November,47,8.5,5.5,15.2,14.4,False,38
2015-11-17,15553.0,16390.0,Henry_Street,31943.0,Tuesday,November,47,8.5,5.5,15.2,14.4,False,38
2015-11-17,2989.0,643.0,Mary_Street,3632.0,Tuesday,November,47,8.5,5.5,15.2,14.4,False,38
2015-11-17,6362.0,6302.0,O_Connell_St,12664.0,Tuesday,November,47,8.5,5.5,15.2,14.4,False,38
2015-11-18,3004.0,2669.0,Capel_Street,5673.0,Wednesday,November,47,10.1,7.0,12.5,1.9,False,37
2015-11-18,18819.0,19124.0,Henry_Street,37943.0,Wednesday,November,47,10.1,7.0,12.5,1.9,False,37
2015-11-18,3743.0,811.0,Mary_Street,4554.0,Wednesday,November,47,10.1,7.0,12.5,1.9,False,37
2015-11-18,7076.0,7309.0,O_Connell_St,14385.0,Wednesday,November,47,10.1,7.0,12.5,1.9,False,37
2015-11-19,3644.0,3005.0,Capel_Street,6649.0,Thursday,November,47,7.8,8.0,9.6,0.0,False,36
2015-11-19,22879.0,21652.0,Henry_Street,44531.0,Thursday,November,47,7.8,8.0,9.6,0.0,False,36
2015-11-19,4586.0,1310.0,Mary_Street,5896.0,Thursday,November,47,7.8,8.0,9.6,0.0,False,36
2015-11-19,9643.0,10310.0,O_Connell_St,19953.0,Thursday,November,47,7.8,8.0,9.6,0.0,False,36
2015-11-20,2271.0,1839.0,Capel_Street,4110.0,Friday,November,47,3.7,4.1,7.5,1.6,False,35
2015-11-20,21640.0,20921.0,Henry_Street,42561.0,Friday,November,47,3.7,4.1,7.5,1.6,False,35
2015-11-20,4289.0,1493.0,Mary_Street,5782.0,Friday,November,47,3.7,4.1,7.5,1.6,False,35
2015-11-20,7736.0,10071.0,O_Connell_St,17807.0,Friday,November,47,3.7,4.1,7.5,1.6,False,35
2015-11-21,3217.0,3044.0,Capel_Street,6261.0,Saturday,November,47,3.2,0.6,5.2,0.0,False,34
2015-11-21,24542.0,24554.0,Henry_Street,49096.0,Saturday,November,47,3.2,0.6,5.2,0.0,False,34
2015-11-21,5988.0,2556.0,Mary_Street,8544.0,Saturday,November,47,3.2,0.6,5.2,0.0,False,34
2015-11-21,7739.0,10575.0,O_Connell_St,18314.0,Saturday,November,47,3.2,0.6,5.2,0.0,False,34
2015-11-22,2843.0,2623.0,Capel_Street,5466.0,Sunday,November,47,3.2,1.3,8.2,0.0,False,33
2015-11-22,18528.0,19831.0,Henry_Street,38359.0,Sunday,November,47,3.2,1.3,8.2,0.0,False,33
2015-11-22,4669.0,2489.0,Mary_Street,7158.0,Sunday,November,47,3.2,1.3,8.2,0.0,False,33
2015-11-22,6306.0,9011.0,O_Connell_St,15317.0,Sunday,November,47,3.2,1.3,8.2,0.0,False,33
2015-11-23,2085.0,1810.0,Capel_Street,3895.0,Monday,November,48,5.0,-1.2,9.2,2.7,False,32
2015-11-23,20255.0,20064.0,Henry_Street,40319.0,Monday,November,48,5.0,-1.2,9.2,2.7,False,32
2015-11-23,3877.0,1258.0,Mary_Street,5135.0,Monday,November,48,5.0,-1.2,9.2,2.7,False,32
2015-11-23,7776.0,8458.0,O_Connell_St,16234.0,Monday,November,48,5.0,-1.2,9.2,2.7,False,32
2015-11-24,3021.0,2886.0,Capel_Street,5907.0,Tuesday,November,48,7.7,3.4,9.3,1.9,False,31
2015-11-24,21171.0,19887.0,Henry_Street,41058.0,Tuesday,November,48,7.7,3.4,9.3,1.9,False,31
2015-11-24,3811.0,981.0,Mary_Street,4792.0,Tuesday,November,48,7.7,3.4,9.3,1.9,False,31
2015-11-24,7211.0,8472.0,O_Connell_St,15683.0,Tuesday,November,48,7.7,3.4,9.3,1.9,False,31
2015-11-25,3321.0,2977.0,Capel_Street,6298.0,Wednesday,November,48,8.8,7.6,10.8,0.1,False,30
2015-11-25,22266.0,21067.0,Henry_Street,43333.0,Wednesday,November,48,8.8,7.6,10.8,0.1,False,30
2015-11-25,4278.0,1144.0,Mary_Street,5422.0,Wednesday,November,48,8.8,7.6,10.8,0.1,False,30
2015-11-25,6635.0,7544.0,O_Connell_St,14179.0,Wednesday,November,48,8.8,7.6,10.8,0.1,False,30
2015-11-26,3671.0,2882.0,Capel_Street,6553.0,Thursday,November,48,11.0,7.8,12.2,0.2,False,29
2015-11-26,24959.0,24530.0,Henry_Street,49489.0,Thursday,November,48,11.0,7.8,12.2,0.2,False,29
2015-11-26,4937.0,782.0,Mary_Street,5719.0,Thursday,November,48,11.0,7.8,12.2,0.2,False,29
2015-11-26,8052.0,9295.0,O_Connell_St,17347.0,Thursday,November,48,11.0,7.8,12.2,0.2,False,29
2015-11-27,3450.0,2502.0,Capel_Street,5952.0,Friday,November,48,7.5,9.5,12.0,4.2,False,28
2015-11-27,25480.0,23701.0,Henry_Street,49181.0,Friday,November,48,7.5,9.5,12.0,4.2,False,28
2015-11-27,3818.0,967.0,Mary_Street,4785.0,Friday,November,48,7.5,9.5,12.0,4.2,False,28
2015-11-27,7135.0,7913.0,O_Connell_St,15048.0,Friday,November,48,7.5,9.5,12.0,4.2,False,28
2015-11-28,3671.0,2761.0,Capel_Street,6432.0,Saturday,November,48,5.4,1.9,10.0,7.3,False,27
2015-11-28,22610.0,22961.0,Henry_Street,45571.0,Saturday,November,48,5.4,1.9,10.0,7.3,False,27
2015-11-28,4544.0,1298.0,Mary_Street,5842.0,Saturday,November,48,5.4,1.9,10.0,7.3,False,27
2015-11-28,6079.0,7010.0,O_Connell_St,13089.0,Saturday,November,48,5.4,1.9,10.0,7.3,False,27
2015-11-29,2406.0,2334.0,Capel_Street,4740.0,Sunday,November,48,7.6,5.8,11.7,4.5,False,26
2015-11-29,18035.0,16876.0,Henry_Street,34911.0,Sunday,November,48,7.6,5.8,11.7,4.5,False,26
2015-11-29,4345.0,1068.0,Mary_Street,5413.0,Sunday,November,48,7.6,5.8,11.7,4.5,False,26
2015-11-29,5392.0,5197.0,O_Connell_St,10589.0,Sunday,November,48,7.6,5.8,11.7,4.5,False,26
2015-11-30,3253.0,2744.0,Capel_Street,5997.0,Monday,November,49,5.8,3.7,12.9,3.3,False,25
2015-11-30,18837.0,18012.0,Henry_Street,36849.0,Monday,November,49,5.8,3.7,12.9,3.3,False,25
2015-11-30,4276.0,865.0,Mary_Street,5141.0,Monday,November,49,5.8,3.7,12.9,3.3,False,25
2015-11-30,5203.0,6332.0,O_Connell_St,11535.0,Monday,November,49,5.8,3.7,12.9,3.3,False,25
2015-01-12,3223.0,2709.0,Capel_Street,5932.0,Monday,January,3,6.8,4.4,7.2,0.1,False,347
2015-01-12,21522.0,22716.0,Henry_Street,44238.0,Monday,January,3,6.8,4.4,7.2,0.1,False,347
2015-01-12,5801.0,1110.0,Mary_Street,6911.0,Monday,January,3,6.8,4.4,7.2,0.1,False,347
2015-01-12,7887.0,8395.0,O_Connell_St,16282.0,Monday,January,3,6.8,4.4,7.2,0.1,False,347
2015-02-12,3391.0,2915.0,Capel_Street,6306.0,Thursday,February,7,4.9,2.9,8.1,0.2,False,316
2015-02-12,23387.0,23410.0,Henry_Street,46797.0,Thursday,February,7,4.9,2.9,8.1,0.2,False,316
2015-02-12,5488.0,1118.0,Mary_Street,6606.0,Thursday,February,7,4.9,2.9,8.1,0.2,False,316
2015-02-12,7404.0,8937.0,O_Connell_St,16341.0,Thursday,February,7,4.9,2.9,8.1,0.2,False,316
2015-03-12,2612.0,2021.0,Capel_Street,4633.0,Thursday,March,11,7.3,2.2,12.4,7.1,False,288
2015-03-12,13858.0,13308.0,Henry_Street,27166.0,Thursday,March,11,7.3,2.2,12.4,7.1,False,288
2015-03-12,3113.0,127.0,Mary_Street,3240.0,Thursday,March,11,7.3,2.2,12.4,7.1,False,288
2015-03-12,3573.0,4136.0,O_Connell_St,7709.0,Thursday,March,11,7.3,2.2,12.4,7.1,False,288
2015-04-12,2989.0,2515.0,Capel_Street,5504.0,Sunday,April,15,6.7,4.5,10.9,2.1,False,257
2015-04-12,24644.0,26636.0,Henry_Street,51280.0,Sunday,April,15,6.7,4.5,10.9,2.1,False,257
2015-04-12,6748.0,1396.0,Mary_Street,8144.0,Sunday,April,15,6.7,4.5,10.9,2.1,False,257
2015-04-12,8832.0,9442.0,O_Connell_St,18274.0,Sunday,April,15,6.7,4.5,10.9,2.1,False,257
2015-05-12,2998.0,2629.0,Capel_Street,5627.0,Tuesday,May,20,10.6,7.9,14.6,0.0,False,227
2015-05-12,20328.0,21119.0,Henry_Street,41447.0,Tuesday,May,20,10.6,7.9,14.6,0.0,False,227
2015-05-12,5161.0,634.0,Mary_Street,5795.0,Tuesday,May,20,10.6,7.9,14.6,0.0,False,227
2015-05-12,5378.0,4904.0,O_Connell_St,10282.0,Tuesday,May,20,10.6,7.9,14.6,0.0,False,227
2015-06-12,2841.0,2870.0,Capel_Street,5711.0,Friday,June,24,13.3,10.5,17.0,0.0,False,196
2015-06-12,19307.0,19660.0,Henry_Street,38967.0,Friday,June,24,13.3,10.5,17.0,0.0,False,196
2015-06-12,5358.0,1366.0,Mary_Street,6724.0,Friday,June,24,13.3,10.5,17.0,0.0,False,196
2015-06-12,6602.0,7002.0,O_Connell_St,13604.0,Friday,June,24,13.3,10.5,17.0,0.0,False,196
2015-07-12,3136.0,2954.0,Capel_Street,6090.0,Sunday,July,28,15.2,13.2,18.6,5.3,False,166
2015-07-12,22506.0,24815.0,Henry_Street,47321.0,Sunday,July,28,15.2,13.2,18.6,5.3,False,166
2015-07-12,5100.0,878.0,Mary_Street,5978.0,Sunday,July,28,15.2,13.2,18.6,5.3,False,166
2015-07-12,8069.0,7085.0,O_Connell_St,15154.0,Sunday,July,28,15.2,13.2,18.6,5.3,False,166
2015-08-12,3392.0,2877.0,Capel_Street,6269.0,Wednesday,August,33,12.8,6.5,19.7,0.0,False,135
2015-08-12,23937.0,23922.0,Henry_Street,47859.0,Wednesday,August,33,12.8,6.5,19.7,0.0,False,135
2015-08-12,5012.0,1009.0,Mary_Street,6021.0,Wednesday,August,33,12.8,6.5,19.7,0.0,False,135
2015-08-12,7987.0,8852.0,O_Connell_St,16839.0,Wednesday,August,33,12.8,6.5,19.7,0.0,False,135
2015-09-12,2490.0,1894.0,Capel_Street,4384.0,Saturday,September,37,12.7,11.2,16.9,0.7,False,104
2015-09-12,14354.0,15985.0,Henry_Street,30339.0,Saturday,September,37,12.7,11.2,16.9,0.7,False,104
2015-09-12,4505.0,662.0,Mary_Street,5167.0,Saturday,September,37,12.7,11.2,16.9,0.7,False,104
2015-09-12,7084.0,7910.0,O_Connell_St,15097.0,Saturday,September,37,12.7,11.2,16.9,0.7,False,104
2015-10-12,3425.0,2831.0,Capel_Street,6256.0,Monday,October,42,8.3,6.5,13.7,0.1,False,74
2015-10-12,26018.0,26978.0,Henry_Street,52996.0,Monday,October,42,8.3,6.5,13.7,0.1,False,74
2015-10-12,5904.0,1387.0,Mary_Street,7291.0,Monday,October,42,8.3,6.5,13.7,0.1,False,74
2015-10-12,7084.0,7910.0,O_Connell_St,15097.0,Monday,October,42,8.3,6.5,13.7,0.1,False,74
2015-11-12,3727.0,3294.0,Capel_Street,7021.0,Thursday,November,46,10.3,7.4,15.6,7.7,False,43
2015-11-12,25321.0,25818.0,Henry_Street,51139.0,Thursday,November,46,10.3,7.4,15.6,7.7,False,43
2015-11-12,6291.0,2074.0,Mary_Street,8365.0,Thursday,November,46,10.3,7.4,15.6,7.7,False,43
2015-11-12,7084.0,7910.0,O_Connell_St,15097.0,Thursday,November,46,10.3,7.4,15.6,7.7,False,43
2015-12-12,3046.0,2075.0,Capel_Street,5121.0,Saturday,December,50,4.7,3.8,7.6,17.3,False,13
2015-12-12,16032.0,15239.0,Henry_Street,31271.0,Saturday,December,50,4.7,3.8,7.6,17.3,False,13
2015-12-12,3418.0,670.0,Mary_Street,4088.0,Saturday,December,50,4.7,3.8,7.6,17.3,False,13
2015-12-12,7084.0,7910.0,O_Connell_St,15097.0,Saturday,December,50,4.7,3.8,7.6,17.3,False,13
2015-12-13,2635.0,2872.0,Capel_Street,5507.0,Sunday,December,50,6.3,3.4,10.5,1.3,False,12
2015-12-13,20761.0,21998.0,Henry_Street,42759.0,Sunday,December,50,6.3,3.4,10.5,1.3,False,12
2015-12-13,5647.0,1207.0,Mary_Street,6854.0,Sunday,December,50,6.3,3.4,10.5,1.3,False,12
2015-12-13,6081.0,5441.0,O_Connell_St,11522.0,Sunday,December,50,6.3,3.4,10.5,1.3,False,12
2015-12-14,2949.0,2867.0,Capel_Street,5816.0,Monday,December,51,9.4,6.2,10.8,7.3,False,11
2015-12-14,17516.0,20304.0,Henry_Street,37820.0,Monday,December,51,9.4,6.2,10.8,7.3,False,11
2015-12-14,4483.0,601.0,Mary_Street,5084.0,Monday,December,51,9.4,6.2,10.8,7.3,False,11
2015-12-14,4739.0,4425.0,O_Connell_St,9164.0,Monday,December,51,9.4,6.2,10.8,7.3,False,11
2015-12-15,3212.0,3191.0,Capel_Street,6403.0,Tuesday,December,51,10.6,9.0,13.0,2.2,False,10
2015-12-15,18887.0,19401.0,Henry_Street,38288.0,Tuesday,December,51,10.6,9.0,13.0,2.2,False,10
2015-12-15,5082.0,744.0,Mary_Street,5826.0,Tuesday,December,51,10.6,9.0,13.0,2.2,False,10
2015-12-15,6417.0,6351.0,O_Connell_St,12768.0,Tuesday,December,51,10.6,9.0,13.0,2.2,False,10
2015-12-16,3438.0,3439.0,Capel_Street,6877.0,Wednesday,December,51,12.7,10.7,15.4,1.6,False,9
2015-12-16,25617.0,26429.0,Henry_Street,52046.0,Wednesday,December,51,12.7,10.7,15.4,1.6,False,9
2015-12-16,7080.0,1612.0,Mary_Street,8692.0,Wednesday,December,51,12.7,10.7,15.4,1.6,False,9
2015-12-16,8832.0,10367.0,O_Connell_St,19199.0,Wednesday,December,51,12.7,10.7,15.4,1.6,False,9
2015-12-17,3817.0,3514.0,Capel_Street,7331.0,Thursday,December,51,12.7,11.8,13.5,0.3,False,8
2015-12-17,28177.0,28542.0,Henry_Street,56719.0,Thursday,December,51,12.7,11.8,13.5,0.3,False,8
2015-12-17,7292.0,1256.0,Mary_Street,8548.0,Thursday,December,51,12.7,11.8,13.5,0.3,False,8
2015-12-17,5728.0,6076.0,O_Connell_St,11804.0,Thursday,December,51,12.7,11.8,13.5,0.3,False,8
2015-12-18,3790.0,3940.0,Capel_Street,7730.0,Friday,December,51,12.4,10.4,15.6,1.6,False,7
2015-12-18,26547.0,28369.0,Henry_Street,54916.0,Friday,December,51,12.4,10.4,15.6,1.6,False,7
2015-12-18,7293.0,1611.0,Mary_Street,8904.0,Friday,December,51,12.4,10.4,15.6,1.6,False,7
2015-12-18,9604.0,9368.0,O_Connell_St,18972.0,Friday,December,51,12.4,10.4,15.6,1.6,False,7
2015-12-19,4552.0,3289.0,Capel_Street,7841.0,Saturday,December,51,13.8,12.2,15.0,1.5,False,6
2015-12-19,29170.0,29644.0,Henry_Street,58814.0,Saturday,December,51,13.8,12.2,15.0,1.5,False,6
2015-12-19,7490.0,1304.0,Mary_Street,8794.0,Saturday,December,51,13.8,12.2,15.0,1.5,False,6
